,OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape,geom
1066,8202,8243,FS-1434556,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,73,051,CQ0P,LAKE,,,,,,2006,2453902.5,167,1333,2.0,Equipment Use,2453902.5,167.0,1435,0.5,B,34.53777778,-118.65388889,14.0,MISSING/NOT SPECIFIED,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00 q\xc9P\xd9\xa9]\xc0\xd0\xce\xfc\xe6\xd5DA@ q\xc9P\xd9\xa9]\xc0\xd0\xce\xfc\xe6\xd5DA@|\x01\x00\x00\x00 q\xc9P\xd9\xa9]\xc0\xd0\xce\xfc\xe6\xd5DA@\xfe',POINT (-118.65388889 34.53777778000006)
1067,8204,8245,FS-1434563,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,74,052,CQT3,BEAR 1,,,,,,2006,2453902.5,167,1556,9.0,Miscellaneous,2453902.5,167.0,1730,8.0,B,34.69277778,-118.78833333,5.0,USFS,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\x94\xac\xa3\rt\xb2]\xc0p?:\xf1\xacXA@\x94\xac\xa3\rt\xb2]\xc0p?:\xf1\xacXA@|\x01\x00\x00\x00\x94\xac\xa3\rt\xb2]\xc0p?:\xf1\xacXA@\xfe',POINT (-118.7883333299999 34.69277778000003)
1068,8205,8246,FS-1434565,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,75,053,CQT4,BEAR 2,,,,,,2006,2453902.5,167,1556,9.0,Miscellaneous,2453902.5,167.0,1730,1.0,B,34.69277778,-118.78833333,5.0,USFS,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\x94\xac\xa3\rt\xb2]\xc0p?:\xf1\xacXA@\x94\xac\xa3\rt\xb2]\xc0p?:\xf1\xacXA@|\x01\x00\x00\x00\x94\xac\xa3\rt\xb2]\xc0p?:\xf1\xacXA@\xfe',POINT (-118.7883333299999 34.69277778000003)
1069,8206,8247,FS-1434566,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,77,054,B6UL,VAN,,,,,,2006,2453902.5,167,1858,9.0,Miscellaneous,2453902.5,167.0,1900,0.1,A,34.57305556,-118.69305556,13.0,STATE OR PRIVATE,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\xb0 \xb5\x05[\xac]\xc0\xe0~t\xe2YIA@\xb0 \xb5\x05[\xac]\xc0\xe0~t\xe2YIA@|\x01\x00\x00\x00\xb0 \xb5\x05[\xac]\xc0\xe0~t\xe2YIA@\xfe',POINT (-118.6930555599999 34.57305556000006)
1070,8207,8248,FS-1434567,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,82,058,CQ5D,LARGO,,,,,,2006,2453905.5,170,1218,5.0,Debris Burning,2453905.5,170.0,1400,2.0,B,34.4825,-117.75416667,14.0,MISSING/NOT SPECIFIED,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\x84\xd8GDDp]\xc0\x00)\\\x8f\xc2=A@\x84\xd8GDDp]\xc0\x00)\\\x8f\xc2=A@|\x01\x00\x00\x00\x84\xd8GDDp]\xc0\x00)\\\x8f\xc2=A@\xfe',POINT (-117.75416667 34.48250000000007)
1071,8209,8250,FS-1434574,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,3,02,CLL8,GOAT,,,,,,2006,2453873.5,138,1800,1.0,Lightning,2453873.5,138.0,2200,0.5,B,35.61611111,-118.3775,5.0,USFS,CA,29,029,Kern,b'\x00\x01\xad\x10\x00\x00X\x8f\xc2\xf5(\x98]\xc0\x88\x13\x96\xba\xdc\xceA@X\x8f\xc2\xf5(\x98]\xc0\x88\x13\x96\xba\xdc\xceA@|\x01\x00\x00\x00X\x8f\xc2\xf5(\x98]\xc0\x88\x13\x96\xba\xdc\xceA@\xfe',POINT (-118.3774999999999 35.61611111000008)
1072,8246,8287,FS-1434629,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,2,Y-2,CJ7T,DARK,,,,,,2006,2453857.5,122,1330,7.0,Arson,2453857.5,122.0,1431,0.1,A,39.48472222,-121.05138889,5.0,USFS,CA,115,115,Yuba,b'\x00\x01\xad\x10\x00\x00\\{\xa0\xf4IC^\xc0\xb8E\xb1`\x0b\xbeC@\\{\xa0\xf4IC^\xc0\xb8E\xb1`\x0b\xbeC@|\x01\x00\x00\x00\\{\xa0\xf4IC^\xc0\xb8E\xb1`\x0b\xbeC@\xfe',POINT (-121.0513888899999 39.48472222000004)
1073,8248,8289,FS-1434632,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,3,TK-1,B6U2,STAMP,,,,,,2006,2453871.5,136,1637,1.0,Lightning,2453871.5,136.0,2000,0.1,A,39.485,-120.15666667,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00|\x01\xa4\xd3\x06\n^\xc0\xb8G\xe1z\x14\xbeC@|\x01\xa4\xd3\x06\n^\xc0\xb8G\xe1z\x14\xbeC@|\x01\x00\x00\x00|\x01\xa4\xd3\x06\n^\xc0\xb8G\xe1z\x14\xbeC@\xfe',POINT (-120.15666667 39.48500000000007)
1074,8249,8290,FS-1434633,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,4,TK-2,B6U2,EDE,,,,,,2006,2453871.5,136,1700,1.0,Lightning,2453871.5,136.0,2030,0.1,A,39.47194444,-120.19444444,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00\x18\xac\x17\xc7q\x0c^\xc0(\xaa\xe7\xach\xbcC@\x18\xac\x17\xc7q\x0c^\xc0(\xaa\xe7\xach\xbcC@|\x01\x00\x00\x00\x18\xac\x17\xc7q\x0c^\xc0(\xaa\xe7\xach\xbcC@\xfe',POINT (-120.19444444 39.47194444000007)
1075,8250,8291,FS-1434634,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,6,TK-3,B6U2,HIRSCHDALE,,,,,,2006,2453872.5,137,1800,1.0,Lightning,2453872.5,137.0,2030,0.1,A,39.36861111,-120.05166667,5.0,USFS,CA,57,057,Nevada,b'\x00\x01\xad\x10\x00\x00\\|\xb8\x81N\x03^\xc0@2\x1b\xa6.\xafC@\\|\xb8\x81N\x03^\xc0@2\x1b\xa6.\xafC@|\x01\x00\x00\x00\\|\xb8\x81N\x03^\xc0@2\x1b\xa6.\xafC@\xfe',POINT (-120.05166667 39.36861111000007)
1076,8251,8292,FS-1434635,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,7,SV-2,B7NY,CALPINE,,,,,,2006,2453903.5,168,1005,8.0,Children,2453903.5,168.0,1021,0.1,A,39.65222222,-120.41916667,13.0,STATE OR PRIVATE,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00H\xcep\xa0\xd3\x1a^\xc0\xf8O\x88\x04|\xd3C@H\xcep\xa0\xd3\x1a^\xc0\xf8O\x88\x04|\xd3C@|\x01\x00\x00\x00H\xcep\xa0\xd3\x1a^\xc0\xf8O\x88\x04|\xd3C@\xfe',POINT (-120.41916667 39.65222222000006)
1077,8256,8297,FS-1434641,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,41,016,B6UX,PINEWOOD,,,,,,2006,2453893.5,158,1400,1.0,Lightning,2453893.5,158.0,1600,0.1,A,33.49194444,-116.44888889,13.0,STATE OR PRIVATE,CA,65,065,Riverside,b'\x00\x01\xad\x10\x00\x00\x9c\x85w\x98\xba\x1c]\xc0\xe8\x9f\x10\t\xf8\xbe@@\x9c\x85w\x98\xba\x1c]\xc0\xe8\x9f\x10\t\xf8\xbe@@|\x01\x00\x00\x00\x9c\x85w\x98\xba\x1c]\xc0\xe8\x9f\x10\t\xf8\xbe@@\xfe',POINT (-116.44888889 33.49194444000005)
1078,8257,8298,FS-1434642,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,6,001,CNL5,WARNER,,,,,,2006,2453890.5,155,1230,5.0,Debris Burning,2453890.5,155.0,1348,0.25,A,40.37777778,-121.31694444,13.0,STATE OR PRIVATE,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\xbc\x1cU\xd1HT^\xc0\xb8 \xb5\x05[0D@\xbc\x1cU\xd1HT^\xc0\xb8 \xb5\x05[0D@|\x01\x00\x00\x00\xbc\x1cU\xd1HT^\xc0\xb8 \xb5\x05[0D@\xfe',POINT (-121.31694444 40.37777778000003)
1079,8258,8299,FS-1434643,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,40,015,B6UX,LA CIMA,,,,,,2006,2453892.5,157,1549,9.0,Miscellaneous,2453892.5,157.0,1745,5.0,B,33.51194444,-116.61611111,14.0,MISSING/NOT SPECIFIED,CA,65,065,Riverside,"b""\x00\x01\xad\x10\x00\x00\xbc\tK]n']\xc0\xa8\x959e\x87\xc1@@\xbc\tK]n']\xc0\xa8\x959e\x87\xc1@@|\x01\x00\x00\x00\xbc\tK]n']\xc0\xa8\x959e\x87\xc1@@\xfe""",POINT (-116.61611111 33.51194444000004)
1080,8273,8314,FS-1434678,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,6,001,CNL7,CHECKER,,,,,,2006,2453890.5,155,1244,5.0,Debris Burning,2453890.5,155.0,1414,0.2,A,37.05666667,-119.16888889,13.0,STATE OR PRIVATE,CA,19,019,Fresno,b'\x00\x01\xad\x10\x00\x00H\xcdX\x13\xcf\xca]\xc006{\xda@\x87B@H\xcdX\x13\xcf\xca]\xc006{\xda@\x87B@|\x01\x00\x00\x00H\xcdX\x13\xcf\xca]\xc006{\xda@\x87B@\xfe',POINT (-119.1688888899999 37.05666667000003)
1081,8281,8322,FS-1434692,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,6,006,CLC0,BLUFF,,,,,,2006,2453873.5,138,1130,1.0,Lightning,2453873.5,138.0,1900,0.1,A,34.97055556,-119.98361111,5.0,USFS,CA,83,083,Santa Barbara,"b'\x00\x01\xad\x10\x00\x00\xa8[\x03|\xf3\xfe]\xc0X\x93""*;|A@\xa8[\x03|\xf3\xfe]\xc0X\x93""*;|A@|\x01\x00\x00\x00\xa8[\x03|\xf3\xfe]\xc0X\x93""*;|A@\xfe'",POINT (-119.98361111 34.97055556000004)
1082,8287,8328,FS-1434700,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,8,008,CM13,GILBRALTAR,,,,,,2006,2453883.5,148,1553,2.0,Equipment Use,2453883.5,148.0,1642,0.5,B,34.49083333,-119.68888889,5.0,USFS,CA,83,083,Santa Barbara,"b'\x00\x01\xad\x10\x00\x00,Hm\xc1\x16\xec]\xc0\x88\x11f\xa0\xd3>A@,Hm\xc1\x16\xec]\xc0\x88\x11f\xa0\xd3>A@|\x01\x00\x00\x00,Hm\xc1\x16\xec]\xc0\x88\x11f\xa0\xd3>A@\xfe'",POINT (-119.68888889 34.49083333000004)
1083,8301,8342,FS-1434728,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,81,057,CQY2,PARADISE,,,,,,2006,2453903.5,168,1549,9.0,Miscellaneous,2453903.5,168.0,1800,2.0,B,34.58166667,-118.69472222,13.0,STATE OR PRIVATE,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\x14\xad/Tv\xac]\xc0hi\xae\rtJA@\x14\xad/Tv\xac]\xc0hi\xae\rtJA@|\x01\x00\x00\x00\x14\xad/Tv\xac]\xc0hi\xae\rtJA@\xfe',POINT (-118.69472222 34.58166667000006)
1084,8302,8343,FS-1434730,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,83,059,B6UL,SOUTH,,,,,,2006,2453906.5,171,1630,2.0,Equipment Use,2453906.5,171.0,1657,0.5,B,34.66222222,-118.7575,5.0,USFS,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\x14\xaeG\xe1z\xb0]\xc0\xd8\xca\x9c\xb2\xc3TA@\x14\xaeG\xe1z\xb0]\xc0\xd8\xca\x9c\xb2\xc3TA@|\x01\x00\x00\x00\x14\xaeG\xe1z\xb0]\xc0\xd8\xca\x9c\xb2\xc3TA@\xfe',POINT (-118.7575 34.66222222000005)
1085,8303,8344,FS-1434731,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,86,061,B7RL,ANTELOPE,,,,,,2006,2453910.5,175,0752,9.0,Miscellaneous,2453910.5,175.0,0810,0.1,A,34.49083333,-118.1975,14.0,MISSING/NOT SPECIFIED,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00p=\n\xd7\xa3\x8c]\xc0\x88\x11f\xa0\xd3>A@p=\n\xd7\xa3\x8c]\xc0\x88\x11f\xa0\xd3>A@|\x01\x00\x00\x00p=\n\xd7\xa3\x8c]\xc0\x88\x11f\xa0\xd3>A@\xfe',POINT (-118.1975 34.49083333000004)
1086,8304,8345,FS-1434732,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,87,062,B7RL,UNDERPASS,,,,,,2006,2453910.5,175,1521,9.0,Miscellaneous,2453910.5,175.0,1700,8.0,B,34.49166667,-118.2825,14.0,MISSING/NOT SPECIFIED,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x00\xacG\xe1z\x14\x92]\xc0x\x17\xf6\xee\xee>A@\xacG\xe1z\x14\x92]\xc0x\x17\xf6\xee\xee>A@|\x01\x00\x00\x00\xacG\xe1z\x14\x92]\xc0x\x17\xf6\xee\xee>A@\xfe',POINT (-118.2825 34.49166667000003)
1087,8329,8370,FS-1434775,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,9,MNF-718,B7PG,BARTLETT,,,,,,2006,2453915.5,180,0945,9.0,Miscellaneous,2453915.5,180.0,1015,1.0,B,39.11472222,-122.81527778,14.0,MISSING/NOT SPECIFIED,CA,33,033,Lake,b'\x00\x01\xad\x10\x00\x00X\x90\xda\x82-\xb4^\xc0(\x83\xbb7\xaf\x8eC@X\x90\xda\x82-\xb4^\xc0(\x83\xbb7\xaf\x8eC@|\x01\x00\x00\x00X\x90\xda\x82-\xb4^\xc0(\x83\xbb7\xaf\x8eC@\xfe',POINT (-122.81527778 39.11472222000003)
1088,8332,8373,FS-1434779,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,11,MNF-732,B6UT,RICE,,,,,,2006,2453917.5,182,1415,9.0,Miscellaneous,2453917.5,182.0,1745,0.3,B,39.39972222,-122.955,13.0,STATE OR PRIVATE,CA,33,033,Lake,b'\x00\x01\xad\x10\x00\x00\x84\xebQ\xb8\x1e\xbd^\xc0@1\x03\x19*\xb3C@\x84\xebQ\xb8\x1e\xbd^\xc0@1\x03\x19*\xb3C@|\x01\x00\x00\x00\x84\xebQ\xb8\x1e\xbd^\xc0@1\x03\x19*\xb3C@\xfe',POINT (-122.955 39.39972222000006)
1089,8333,8374,FS-1434782,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,5,SV-01,B6U2,ELEPHANT,,,,,,2006,2453872.5,137,1424,1.0,Lightning,2453872.5,137.0,1900,0.1,A,39.69416667,-120.19444444,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00\x18\xac\x17\xc7q\x0c^\xc0\xd0\xcf\x14t\xda\xd8C@\x18\xac\x17\xc7q\x0c^\xc0\xd0\xcf\x14t\xda\xd8C@|\x01\x00\x00\x00\x18\xac\x17\xc7q\x0c^\xc0\xd0\xcf\x14t\xda\xd8C@\xfe',POINT (-120.19444444 39.69416667000007)
1090,8334,8375,FS-1434784,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,12,SV-04,B6U2,BUSH,,,,,,2006,2453911.5,176,1722,1.0,Lightning,2453911.5,176.0,1837,0.1,A,39.60055556,-120.10083333,5.0,USFS,CA,91,091,Sierra,"b'\x00\x01\xad\x10\x00\x00\x94\xac\xa3\rt\x06^\xc0\xc8\xd0,\x01\xdf\xccC@\x94\xac\xa3\rt\x06^\xc0\xc8\xd0,\x01\xdf\xccC@|\x01\x00\x00\x00\x94\xac\xa3\rt\x06^\xc0\xc8\xd0,\x01\xdf\xccC@\xfe'",POINT (-120.1008333299999 39.60055556000003)
1091,8335,8376,FS-1434785,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,14,TK-06,CR5R,ALDER,,,,,,2006,2453912.5,177,1100,4.0,Campfire,2453912.5,177.0,1130,0.1,A,39.35166667,-120.2175,5.0,USFS,CA,57,057,Nevada,b'\x00\x01\xad\x10\x00\x00P\xb8\x1e\x85\xeb\r^\xc0(_\xd7i\x03\xadC@P\xb8\x1e\x85\xeb\r^\xc0(_\xd7i\x03\xadC@|\x01\x00\x00\x00P\xb8\x1e\x85\xeb\r^\xc0(_\xd7i\x03\xadC@\xfe',POINT (-120.2175 39.35166667000004)
1092,8337,8378,FS-1434787,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,13,SV-05,B6U2,RESEARCH,,,,,,2006,2453911.5,176,1755,1.0,Lightning,2453911.5,176.0,2006,0.1,A,39.60166667,-120.10111111,5.0,USFS,CA,91,091,Sierra,b'\x00\x01\xad\x10\x00\x00\x94\xad\xbb\x9ax\x06^\xc0(_\xd7i\x03\xcdC@\x94\xad\xbb\x9ax\x06^\xc0(_\xd7i\x03\xcdC@|\x01\x00\x00\x00\x94\xad\xbb\x9ax\x06^\xc0(_\xd7i\x03\xcdC@\xfe',POINT (-120.10111111 39.60166667000004)
1093,8338,8379,FS-1434789,FED,FS-FIRESTAT,FS,USCATNF,Tahoe National Forest,0517,Tahoe National Forest,10,SV-3,CRK9,CHIL,,,,,,2006,2453908.5,173,1435,2.0,Equipment Use,2453908.5,173.0,1900,8.75,B,39.78416667,-120.13388889,5.0,USFS,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00@\xf6\xb4\xa2\x91\x08^\xc0\xb8!\xcd\x92_\xe4C@@\xf6\xb4\xa2\x91\x08^\xc0\xb8!\xcd\x92_\xe4C@|\x01\x00\x00\x00@\xf6\xb4\xa2\x91\x08^\xc0\xb8!\xcd\x92_\xe4C@\xfe',POINT (-120.13388889 39.78416667000005)
1094,8345,8386,FS-1434801,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,38,8,CLP0,BURRTEC,,,,,,2006,2453874.5,139,1425,2.0,Equipment Use,2453874.5,139.0,1440,0.1,A,34.17861111,-117.67472222,5.0,USFS,CA,37,037,Los Angeles,b'\x00\x01\xad\x10\x00\x0042\x1b\xa6.k]\xc0\x88\x13\x96\xba\xdc\x16A@42\x1b\xa6.k]\xc0\x88\x13\x96\xba\xdc\x16A@|\x01\x00\x00\x0042\x1b\xa6.k]\xc0\x88\x13\x96\xba\xdc\x16A@\xfe',POINT (-117.67472222 34.17861111000008)
1095,8352,8393,FS-1434811,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,24,PNF-345,B6UW,TAYLOR,,,,,,2006,2453911.5,176,1033,1.0,Lightning,2453911.5,176.0,1500,0.1,A,39.98861111,-120.81027778,13.0,STATE OR PRIVATE,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\xa0qU\x97\xdb3^\xc0\xd0\xf4\x10\xcf\x8a\xfeC@\xa0qU\x97\xdb3^\xc0\xd0\xf4\x10\xcf\x8a\xfeC@|\x01\x00\x00\x00\xa0qU\x97\xdb3^\xc0\xd0\xf4\x10\xcf\x8a\xfeC@\xfe',POINT (-120.81027778 39.98861111000008)
1096,8353,8394,FS-1434812,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,44,PNF-375,B6UW,PLEASANT,,,,,,2006,2453912.5,177,1606,1.0,Lightning,2453913.5,178.0,0900,0.1,A,39.93777778,-121.18138889,5.0,USFS,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\x18\x9a%\xe0\x9bK^\xc0\x00\x020\x1a\t\xf8C@\x18\x9a%\xe0\x9bK^\xc0\x00\x020\x1a\t\xf8C@|\x01\x00\x00\x00\x18\x9a%\xe0\x9bK^\xc0\x00\x020\x1a\t\xf8C@\xfe',POINT (-121.18138889 39.93777778000003)
1097,8354,8395,FS-1434816,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,14,003,B6UR,CINDER,,,,,,2006,2453912.5,177,1302,1.0,Lightning,2453914.5,179.0,0910,0.1,A,40.48527778,-121.24444444,5.0,USFS,CA,35,035,Lassen,b'\x00\x01\xad\x10\x00\x00H\xdfJ\xfa\xa4O^\xc0\xb0I\x11\x95\x1d>D@H\xdfJ\xfa\xa4O^\xc0\xb0I\x11\x95\x1d>D@|\x01\x00\x00\x00H\xdfJ\xfa\xa4O^\xc0\xb0I\x11\x95\x1d>D@\xfe',POINT (-121.2444444399999 40.48527778000005)
1098,8355,8396,FS-1434818,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,52,022,CQ9F,RIBBONWOOD,,,,,,2006,2453907.5,172,0931,2.0,Equipment Use,2453907.5,172.0,1300,2.0,B,33.58194444,-116.51444444,5.0,USFS,CA,65,065,Riverside,"b""\x00\x01\xad\x10\x00\x00,Z_\xa8\xec ]\xc0\xd0\xf1\xc8'}\xca@@,Z_\xa8\xec ]\xc0\xd0\xf1\xc8'}\xca@@|\x01\x00\x00\x00,Z_\xa8\xec ]\xc0\xd0\xf1\xc8'}\xca@@\xfe""",POINT (-116.51444444 33.58194444000003)
1099,8356,8397,FS-1434819,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,45,PNF-381,B6UW,SPURLOCK,,,,,,2006,2453912.5,177,1636,1.0,Lightning,2453912.5,177.0,2000,0.25,A,40.10416667,-120.86166667,13.0,STATE OR PRIVATE,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\x00\xed\xf5\x8b%7^\xc0\xe0}\\UU\rD@\x00\xed\xf5\x8b%7^\xc0\xe0}\\UU\rD@|\x01\x00\x00\x00\x00\xed\xf5\x8b%7^\xc0\xe0}\\UU\rD@\xfe',POINT (-120.86166667 40.10416667000004)
1100,8357,8398,FS-1434820,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,52,PNF-382,B6UW,COOKS,,,,,,2006,2453912.5,177,1702,1.0,Lightning,2453913.5,178.0,0800,0.75,B,40.20361111,-120.85166667,13.0,STATE OR PRIVATE,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\x90\xaf\xeb\xb4\x816^\xc0\xb8F\xc9\xed\x0f\x1aD@\x90\xaf\xeb\xb4\x816^\xc0\xb8F\xc9\xed\x0f\x1aD@|\x01\x00\x00\x00\x90\xaf\xeb\xb4\x816^\xc0\xb8F\xc9\xed\x0f\x1aD@\xfe',POINT (-120.85166667 40.20361111000005)
1101,8358,8399,FS-1434821,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,46,PNF-383,B6UW,MOCCASIN,,,,,,2006,2453912.5,177,1731,1.0,Lightning,2453913.5,178.0,1200,1.0,B,40.07472222,-120.92222222,13.0,STATE OR PRIVATE,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\xd8\xa2X\xb0\x05;^\xc0\xa8\x97i\x7f\x90\tD@\xd8\xa2X\xb0\x05;^\xc0\xa8\x97i\x7f\x90\tD@|\x01\x00\x00\x00\xd8\xa2X\xb0\x05;^\xc0\xa8\x97i\x7f\x90\tD@\xfe',POINT (-120.92222222 40.07472222000007)
1102,8359,8400,FS-1434822,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,50,PNF-387,B6UW,RANGE,,,,,,2006,2453912.5,177,1917,1.0,Lightning,2453913.5,178.0,1100,0.1,A,40.17,-120.95777778,5.0,USFS,CA,63,063,Plumas,"b'\x00\x01\xad\x10\x00\x00\xdc{,;L=^\xc0\x00)\\\x8f\xc2\x15D@\xdc{,;L=^\xc0\x00)\\\x8f\xc2\x15D@|\x01\x00\x00\x00\xdc{,;L=^\xc0\x00)\\\x8f\xc2\x15D@\xfe'",POINT (-120.95777778 40.17000000000007)
1103,8360,8401,FS-1434823,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,61,PNF-413,B6UW,SERPENTINE,,,,,,2006,2453914.5,179,1908,1.0,Lightning,2453915.5,180.0,1115,0.25,A,40.01638889,-121.16,5.0,USFS,CA,63,063,Plumas,b'\x00\x01\xad\x10\x00\x00\x08\xd7\xa3p=J^\xc0\xb0H\xf9\x07\x19\x02D@\x08\xd7\xa3p=J^\xc0\xb0H\xf9\x07\x19\x02D@|\x01\x00\x00\x00\x08\xd7\xa3p=J^\xc0\xb0H\xf9\x07\x19\x02D@\xfe',POINT (-121.16 40.01638889000003)
1104,8366,8407,FS-1434834,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,27,10,B6UX,POPPET,,,,,,2006,2453883.5,148,1315,7.0,Arson,2453883.5,148.0,1620,0.25,A,33.875,-116.875,13.0,STATE OR PRIVATE,CA,65,065,Riverside,b'\x00\x01\xad\x10\x00\x00\xfc\xff\xff\xff\xff7]\xc0\x08\x00\x00\x00\x00\xf0@@\xfc\xff\xff\xff\xff7]\xc0\x08\x00\x00\x00\x00\xf0@@|\x01\x00\x00\x00\xfc\xff\xff\xff\xff7]\xc0\x08\x00\x00\x00\x00\xf0@@\xfe',POINT (-116.8749999999999 33.87500000000006)
1105,8369,8410,FS-1434837,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,56,24,B6UX,111,,,,,,2006,2453912.5,177,1230,5.0,Debris Burning,2453912.5,177.0,1245,0.25,A,33.92694444,-116.67555556,14.0,MISSING/NOT SPECIFIED,CA,65,065,Riverside,"b'\x00\x01\xad\x10\x00\x00,5cM<+]\xc00\x81\x8b\x1d\xa6\xf6@@,5cM<+]\xc00\x81\x8b\x1d\xa6\xf6@@|\x01\x00\x00\x00,5cM<+]\xc00\x81\x8b\x1d\xa6\xf6@@\xfe'",POINT (-116.67555556 33.92694444000006)
